tmdbId,title,overview,cast,director
1872,Rise: Blood Hunter,A reporter on the trail of a sinister cult wakes up in a morgue to find herself a member of the undead. She goes on a personal vendetta for a group a cultists that are responsible for her death.,"Lucy Liu,Michael Chiklis,Carla Gugino",
1933,The Others,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.","Nicole Kidman,Fionnula Flanagan,Christopher Eccleston",
1961,My Name Is Bruce,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,"Bruce Campbell,Taylor Sharpe,Logan Martin",Bruce Campbell
1970,The Grudge,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.","Sarah Michelle Gellar,Jason Behr,William Mapother",
1975,The Grudge 2,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.","Amber Tamblyn,Sarah Michelle Gellar,Edison Chen",
1977,The Grudge 3,"Jake Kimble, the sole survivor of the Chicago massacre, is killed while in solitary confinement. His doctor begins investigating the claims he made about a long-haired woman in white, as a mysterious Japanese woman arrives at his old apartment building to help them get rid of the curse.","Johanna Braddy,Emi Ikehata,Jadie-Rose Hobson",Toby Wilkins
1987,Benny's Video,"Benny, 14, is a teenager whose well-to-do parents are absent most of the time. He fills this void by immersing himself in the world of video. Soon, the pictures he feeds on are overshadowing his sense of reality until Benny loses his mind. He films himself committing an unspeakable act of violence.","Arno Frisch,Angela Winkler,Ulrich MÃ¼he",
1991,Death Proof,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.","Kurt Russell,ZoÃ« Bell,Rosario Dawson",
1992,Planet Terror,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night.","Rose McGowan,Freddy RodrÃ­guez,Josh Brolin",
2082,Halloween,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger","Scout Taylor-Compton,Tyler Mane,Malcolm McDowell",
2093,Amsterdamned,"A mysterious diver hiding in Amsterdam's canal system embarks on a rampage of gruesome murders, terrifying city officials and leaving few clues for the city's best detective, who doesn't suspect that both his new girlfriend and twelve-year-old daughter may be closer than he is to finding the killer.","Huub Stapel,Monique van de Ven,Serge-Henri Valcke",
2104,Requiem,"Four hardened crooks break out of prison. Hunted down, with nowhere to run, they seek refuge in the only place the police cannot follow, a Cistercian monastery. Cut off from the outside world, a nightmare stand off develops between the fugitives, ready to kill in defence of their dearly purchased freedom, and the monks they' re holding hostage. But in this potentially lethal confrontation, nothing is quite as it seems. The game' s been rigged from the start. Requiem' s a violent and fast paced French film that really delivers.","Jo Prestia,Jean-Louis Loca,Marc Chapiteau",
2154,The Dark Side of The Moon,"It is the year 2022. A mysterious systems failure causes the crew of a spaceship to be stranded on the dark side of the moon, while rapidly running out of fuel and oxygen. They are surprised to discover a NASA space shuttle floating in space, and board it in the hope of salvaging some supplies. One by one, the crew is possessed and killed, and it is up to Paxton Warner to find the links between the dark side of the moon, the Bermuda Triangle, and the Devil himself.","Robert Sampson,Will Bledsoe,Joe Turkel",D.J. Webster
2182,Attack of the Killer Tomatoes!,"Attack of the Killer Tomatoes is a 1978 comedy film directed by John De Bello and starring David Miller. The film is a spoof of B-movies. Made on a budget of less than USD $100,000, the story involves tomatoes becoming sentient by unknown means and revolting against humanity.","David Miller,George Wilson,Sharon Taylor",
2186,Within the Woods,The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.,"Bruce Campbell,Ellen Sandweiss,Scott Spiegel",
2199,My Mom's a Werewolf,"The frustrated housewife Leslie visits an animal shop to purchase a flea-collar. Unknowing that the owner is a werewolf, she accepts his invitation to lunch and later in his apartment. Through a bite in her toe he starts her slow transformation in a werewolf. Home again, she desperately tries to hide the often disgusting process from her family, but her daughter Jennifer and her - from horror magazines well educated - friend recognize what's going on, and help to kill the non-human.","Susan Blakely,John Saxon,Tina Caspary",Michael Fischa
2212,Nightwatch,"A law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders.","Ewan McGregor,Patricia Arquette,Nick Nolte",
2269,Day Watch,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.","Konstantin Khabenskiy,Mariya Poroshina,Vladimir Menshov",
2291,Jacob's Ladder,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness.","Tim Robbins,Elizabeth PeÃ±a,Danny Aiello",Adrian Lyne
2637,The Mothman Prophecies,Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,"Richard Gere,Laura Linney,Will Patton",Mark Pellington
2654,In the Mouth of Madness,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,"Sam Neill,Julie Carmen,JÃ¼rgen Prochnow",John Carpenter
2655,What Lies Beneath,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.","Harrison Ford,Michelle Pfeiffer,Diana Scarwid",Robert Zemeckis
2662,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,"Sid Haig,Bill Moseley,Sheri Moon Zombie",
2667,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.","Rei Hance,Michael C. Williams,Joshua Leonard",
2668,Sleepy Hollow,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,"Johnny Depp,Christina Ricci,Miranda Richardson",Tim Burton
2671,Ringu,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.","Nanako Matsushima,Miki Nakatani,Hiroyuki Sanada",Hideo Nakata
2675,Signs,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,"Mel Gibson,Joaquin Phoenix,Rory Culkin",
2787,Pitch Black,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.","Vin Diesel,Radha Mitchell,Cole Hauser",
2832,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.","John Cusack,Ray Liotta,Amanda Peet",James Mangold
2900,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?","Johnny Depp,Charlize Theron,Joe Morton",
2929,Frankenstein,"Frankenstein, a young medical student, trying to create the perfect human being, instead creates a misshapen monster. Made ill by what he has done, Frankenstein is comforted by his fiancÃ©e; but on his wedding night he is visited by the monster.","Augustus Phillips,Mary Fuller,Charles Ogle",
2969,A Daughter Of Destiny,"Hanns Heinz Ewers' grim science-fiction novel Alraune has already been filmed twice when this version was assembled in 1928. In another of his ""mad doctor"" roles, Paul Wegener plays Professor Brinken, sociopathic scientist who combines the genes of an executed murderer with those of a prostitute. The result is a beautiful young woman named Alraune (Brigitte Helm), who is incapable of feeling any real emotions -- least of all guilt or regret. Upon attaining adulthood, Alraune sets about to seduce and destroy every male who crosses her path. Ultimately, Professor Brinken is hoist on his own petard when he falls hopelessly in love with Alraune himself. Alraune was remade in 1930, with Brigitte Helm repeating her role, and again in 1951, with Hildegarde Knef as the ""heroine"" and Erich von Stroheim as her misguided mentor.","Brigitte Helm,Paul Wegener,IvÃ¡n Petrovich",
2972,The Golem: How He Came into the World,"Suffering under the tyrannical rule of Rudolf II in 16th-century Prague, a Talmudic rabbi creates a giant warrior to protect the safety of his people.  Sculpted of clay and animated by the mysterious secrets of the Cabala, the Golem was a seemingly indestructible juggernaut, performing acts of great heroism, yet equally capable of dreadful violence.  When the rabbi's assistant takes control of the Golem and attempts to use him for selfish gain, the lumbering monster runs rampant, abducting the rabbi's daughter and setting fire to the ghetto.","Paul Wegener,Albert SteinrÃ¼ck,Lyda Salmonova",Carl Boese
